timestamp,x,y,theta
14.732,0.0000,0.0000,0.0000
14.752,0.0000,0.0000,0.0000
14.772,0.0000,0.0000,0.0000
14.792,0.0000,0.0000,0.0000
14.812,0.0000,0.0000,0.0000
14.832,0.0000,0.0000,0.0000
14.852,0.0000,0.0000,0.0000
14.872,0.0000,0.0000,0.0000
14.892,0.0000,0.0000,0.0000
14.912,0.0000,0.0000,0.0000
14.932,0.0000,0.0000,0.0000
14.952,0.0000,0.0000,0.0000
14.972,0.0000,0.0000,0.0000
14.992,0.0000,0.0000,0.0000
15.012,0.0000,0.0000,0.0000
15.032,0.0000,0.0000,0.0000
15.052,0.0000,0.0000,0.0000
15.072,0.0000,0.0000,0.0000
15.092,0.0000,0.0000,0.0000
15.112,0.0000,0.0000,0.0000
15.132,0.0000,0.0000,0.0000
15.152,0.0000,0.0000,0.0000
15.172,0.0000,0.0000,0.0000
15.192,0.0000,0.0000,0.0000
15.212,0.0000,0.0000,0.0000
15.232,0.0000,0.0000,0.0000
15.252,0.0000,0.0000,0.0000
15.272,0.0000,0.0000,0.0000
15.292,0.0000,0.0000,0.0000
15.312,0.0000,0.0000,0.0000
15.332,0.0000,0.0000,0.0000
15.352,0.0000,0.0000,0.0000
15.372,0.0000,0.0000,0.0000
15.393,0.0000,0.0000,0.0000
15.412,0.0000,0.0000,0.0000
15.432,0.0000,0.0000,0.0000
15.452,0.0000,0.0000,0.0000
15.472,0.0000,0.0000,0.0000
15.492,0.0000,0.0000,0.0000
15.512,0.0000,0.0000,0.0000
15.532,0.0000,0.0000,0.0000
15.552,0.0000,0.0000,0.0000
15.572,0.0000,0.0000,0.0000
15.592,0.0000,0.0000,0.0000
15.612,0.0000,0.0000,0.0000
15.632,0.0000,0.0000,0.0000
15.652,0.0000,0.0000,0.0000
15.672,0.0000,0.0000,0.0000
15.692,0.0000,0.0000,0.0000
15.712,0.0000,0.0000,0.0000
15.732,0.0000,0.0000,0.0000
15.752,0.0000,0.0000,0.0000
15.772,0.0000,0.0000,0.0000
15.793,0.0000,0.0000,0.0000
15.812,0.0000,0.0000,0.0000
15.833,0.0000,0.0000,0.0000
15.852,0.0000,0.0000,0.0000
15.872,0.0000,0.0000,0.0000
15.892,0.0000,0.0000,0.0000
15.912,0.0000,0.0000,0.0000
15.932,0.0000,0.0000,0.0000
15.952,0.0000,0.0000,0.0000
15.972,0.0000,0.0000,0.0000
15.992,0.0000,0.0000,0.0000
16.012,0.0000,0.0000,0.0000
16.032,0.0000,0.0000,0.0000
16.052,0.0000,0.0000,0.0000
16.073,0.0000,0.0000,0.0000
16.092,0.0000,0.0000,0.0000
16.112,0.0000,0.0000,0.0000
16.132,0.0000,0.0000,0.0000
16.153,0.0000,0.0000,0.0000
16.172,0.0000,0.0000,0.0000
16.192,0.0000,0.0000,0.0000
16.212,0.0000,0.0000,0.0000
16.232,0.0000,0.0000,0.0000
16.252,0.0000,0.0000,0.0000
16.272,0.0000,0.0000,0.0000
16.292,0.0000,0.0000,0.0000
16.312,0.0000,0.0000,0.0000
16.332,0.0000,0.0000,0.0000
16.352,0.0000,0.0000,0.0000
16.372,0.0000,0.0000,0.0000
16.392,0.0000,0.0000,0.0000
16.412,0.0000,0.0000,0.0000
16.432,0.0000,0.0000,0.0000
16.452,0.0000,0.0000,0.0000
16.472,0.0000,0.0000,0.0000
16.492,0.0000,0.0000,0.0000
16.512,0.0000,0.0000,0.0000
16.532,0.0000,0.0000,0.0000
16.552,0.0000,0.0000,0.0000
16.572,0.0000,0.0000,0.0000
16.592,0.0000,0.0000,0.0000
16.612,0.0000,0.0000,0.0000
16.632,0.0000,0.0000,0.0000
16.652,0.0000,0.0000,0.0000
16.672,0.0000,0.0000,0.0000
16.692,0.0000,0.0000,0.0000
16.712,0.0000,0.0000,0.0000
16.732,0.0000,0.0000,0.0000
16.752,0.0000,0.0000,0.0000
16.772,0.0000,0.0000,0.0000
16.792,0.0000,0.0000,0.0000
16.812,0.0000,0.0000,0.0000
16.832,0.0000,0.0000,0.0000
16.852,0.0000,0.0000,0.0000
16.872,0.0000,0.0000,0.0000
16.892,0.0000,0.0000,0.0000
16.912,0.0000,0.0000,0.0000
16.932,0.0000,0.0000,0.0000
16.952,0.0000,0.0000,0.0000
16.972,0.0000,0.0000,0.0000
16.992,0.0000,0.0000,0.0000
17.012,0.0000,0.0000,0.0000
17.032,0.0000,0.0000,0.0000
17.052,0.0000,0.0000,0.0000
17.072,0.0000,0.0000,0.0000
17.092,0.0000,0.0000,0.0000
17.112,0.0000,0.0000,0.0000
17.132,0.0000,0.0000,0.0000
17.152,0.0000,0.0000,0.0000
17.172,0.0000,0.0000,0.0000
17.192,0.0000,0.0000,0.0000
17.212,0.0000,0.0000,0.0000
17.232,0.0000,0.0000,0.0000
17.252,0.0000,0.0000,0.0000
17.272,0.0000,0.0000,0.0000
17.292,0.0000,0.0000,0.0000
17.312,0.0000,0.0000,0.0000
17.332,0.0000,0.0000,0.0000
17.352,0.0000,0.0000,0.0000
17.372,0.0000,0.0000,0.0000
17.392,0.0000,0.0000,0.0000
17.412,0.0000,0.0000,0.0000
17.432,0.0000,0.0000,0.0000
17.452,0.0000,0.0000,0.0000
17.472,0.0000,0.0000,0.0000
17.492,0.0000,0.0000,0.0000
17.512,0.0000,0.0000,0.0000
17.532,0.0000,0.0000,0.0000
17.552,0.0000,0.0000,0.0000
17.572,0.0000,0.0000,0.0000
17.592,0.0000,0.0000,0.0000
17.612,0.0000,0.0000,0.0000
17.632,0.0000,0.0000,0.0000
17.652,0.0000,0.0000,0.0000
17.672,0.0000,0.0000,0.0000
17.692,0.0000,0.0000,0.0000
17.712,0.0000,0.0000,0.0000
17.732,0.0000,0.0000,0.0000
17.752,0.0000,0.0000,0.0000
17.772,0.0000,0.0000,0.0000
17.792,0.0000,0.0000,0.0000
17.812,0.0000,0.0000,0.0000
17.832,0.0000,0.0000,0.0000
17.852,0.0000,0.0000,0.0000
17.872,0.0000,0.0000,0.0000
17.892,0.0000,0.0000,0.0000
17.912,0.0000,0.0000,0.0000
17.932,0.0000,0.0000,0.0000
17.952,0.0000,0.0000,0.0000
17.972,0.0000,0.0000,0.0000
17.992,0.0000,0.0000,0.0000
18.012,0.0000,0.0000,0.0000
18.032,0.0000,0.0000,0.0000
18.052,0.0000,0.0000,0.0000
18.072,0.0000,0.0000,0.0000
18.092,0.0000,0.0000,0.0000
18.112,0.0000,0.0000,0.0000
18.132,0.0000,0.0000,0.0000
18.152,0.0000,0.0000,0.0000
18.172,0.0000,0.0000,0.0000
18.192,0.0000,0.0000,0.0000
18.212,0.0000,0.0000,0.0000
18.232,0.0000,0.0000,0.0000
18.252,0.0000,0.0000,0.0000
18.272,0.0000,0.0000,0.0000
18.292,0.0000,0.0000,0.0000
18.312,0.0000,0.0000,0.0000
18.332,0.0000,0.0000,0.0000
18.352,0.0000,0.0000,0.0000
18.372,0.0000,0.0000,0.0000
18.392,0.0000,0.0000,0.0000
18.412,0.0000,0.0000,0.0000
18.432,0.0000,0.0000,0.0000
18.452,0.0000,0.0000,0.0000
18.472,0.0000,0.0000,0.0000
18.492,0.0000,0.0000,0.0000
18.512,0.0000,0.0000,0.0000
18.532,0.0000,0.0000,0.0000
18.552,0.0000,0.0000,0.0000
18.572,0.0000,0.0000,0.0000
18.592,0.0000,0.0000,0.0000
18.612,0.0000,0.0000,0.0000
18.632,0.0000,0.0000,0.0000
18.652,0.0000,0.0000,0.0000
18.672,0.0000,0.0000,0.0000
18.692,0.0000,0.0000,0.0000
18.712,0.0000,0.0000,0.0000
18.732,0.0000,0.0000,0.0000
18.752,0.0000,0.0000,0.0000
18.772,0.0000,0.0000,0.0000
18.792,0.0000,0.0000,0.0000
18.812,0.0000,0.0000,0.0000
18.832,0.0000,0.0000,0.0000
18.852,0.0000,0.0000,0.0000
18.872,0.0000,0.0000,0.0000
18.892,0.0000,0.0000,0.0000
18.912,0.0000,0.0000,0.0000
18.932,0.0000,0.0000,0.0000
18.952,0.0000,0.0000,0.0000
18.972,0.0000,0.0000,0.0000
18.992,0.0000,0.0000,0.0000
19.012,0.0000,0.0000,0.0000
19.032,0.0000,0.0000,0.0000
19.052,0.0000,0.0000,0.0000
19.072,0.0000,0.0000,0.0000
19.092,0.0000,0.0000,0.0000
19.112,0.0000,0.0000,0.0000
19.132,0.0000,0.0000,0.0000
19.152,0.0000,0.0000,0.0000
19.172,0.0000,0.0000,0.0000
19.192,0.0000,0.0000,0.0000
19.212,0.0000,0.0000,0.0000
19.232,0.0000,0.0000,0.0000
19.252,0.0000,0.0000,0.0000
19.272,0.0000,0.0000,0.0000
19.292,0.0000,0.0000,0.0000
19.312,0.0000,0.0000,0.0000
19.332,0.0000,0.0000,0.0000
19.352,0.0000,0.0000,0.0000
19.372,0.0000,0.0000,0.0000
19.392,0.0000,0.0000,0.0000
19.412,0.0000,0.0000,0.0000
19.432,0.0000,0.0000,0.0000
19.452,0.0000,0.0000,0.0000
19.472,0.0000,0.0000,0.0000
19.492,0.0000,0.0000,0.0000
19.512,0.0000,0.0000,0.0000
19.532,0.0000,0.0000,0.0000
19.552,0.0000,0.0000,0.0000
19.572,0.0000,0.0000,0.0000
19.592,0.0000,0.0000,0.0000
19.612,0.0000,0.0000,0.0000
19.632,0.0000,0.0000,0.0000
19.652,0.0000,0.0000,0.0000
19.672,0.0000,0.0000,0.0000
19.692,0.0000,0.0000,0.0000
19.712,0.0000,0.0000,0.0000
19.732,0.0000,0.0000,0.0000
19.752,0.0000,0.0000,0.0000
19.772,0.0000,0.0000,0.0000
19.792,0.0000,0.0000,0.0000
19.812,0.0000,0.0000,0.0000
19.832,0.0000,0.0000,0.0000
19.853,0.0000,0.0000,0.0000
19.872,0.0000,0.0000,0.0000
19.892,0.0000,0.0000,0.0000
19.912,0.0000,0.0000,0.0000
19.932,0.0000,0.0000,0.0000
19.952,0.0000,0.0000,0.0000
19.972,0.0000,0.0000,0.0000
19.992,0.0000,0.0000,0.0000
20.012,0.0000,0.0000,0.0000
20.032,0.0000,0.0000,0.0000
20.052,0.0000,0.0000,0.0000
20.072,0.0000,0.0000,0.0000
20.092,0.0000,0.0000,0.0000
20.112,0.0000,0.0000,0.0000
20.132,0.0000,0.0000,0.0000
20.152,0.0000,0.0000,0.0000
20.172,0.0000,0.0000,0.0000
20.192,0.0000,0.0000,0.0000
20.212,0.0000,0.0000,0.0000
20.232,0.0000,0.0000,0.0000
20.252,0.0000,0.0000,0.0000
20.272,0.0000,0.0000,0.0000
20.292,0.0000,0.0000,0.0000
20.312,0.0000,0.0000,0.0000
20.332,0.0000,0.0000,0.0000
20.352,0.0000,0.0000,0.0000
20.372,0.0000,0.0000,0.0000
20.392,0.0000,0.0000,0.0000
20.412,0.0000,0.0000,0.0000
20.432,0.0000,0.0000,0.0000
20.452,0.0000,0.0000,0.0000
20.472,0.0000,0.0000,0.0000
20.492,0.0000,0.0000,0.0000
20.512,0.0000,0.0000,0.0000
20.532,0.0000,0.0000,0.0000
20.552,0.0000,0.0000,0.0000
20.573,0.0000,0.0000,0.0000
20.592,0.0000,0.0000,0.0000
20.612,0.0000,0.0000,0.0000
20.632,0.0000,0.0000,0.0000
20.652,0.0000,0.0000,0.0000
20.672,0.0000,0.0000,0.0000
20.693,0.0000,0.0000,0.0000
20.712,0.0000,0.0000,0.0000
20.732,0.0000,0.0000,0.0000
20.752,0.0000,0.0000,0.0000
20.772,0.0000,0.0000,0.0000
20.792,0.0000,0.0000,0.0000
20.812,0.0000,0.0000,0.0000
20.832,0.0000,0.0000,0.0000
20.852,0.0000,0.0000,0.0000
20.872,0.0000,0.0000,0.0000
20.891,0.0000,0.0000,0.0000
20.912,0.0000,0.0000,0.0000
20.931,0.0000,0.0000,0.0000
20.951,0.0000,0.0000,0.0000
20.972,0.0000,0.0000,0.0000
20.992,0.0000,0.0000,0.0000
21.012,0.0000,0.0000,0.0000
21.032,0.0000,0.0000,0.0000
21.051,0.0000,0.0000,0.0000
21.072,0.0000,0.0000,0.0000
21.093,0.0000,0.0000,0.0000
21.112,0.0000,0.0000,0.0000
21.131,0.0000,0.0000,0.0000
21.151,0.0000,0.0000,0.0000
21.171,0.0000,0.0000,0.0000
21.191,0.0000,0.0000,0.0000
21.212,0.0000,0.0000,0.0000
21.231,0.0000,0.0000,0.0000
21.251,0.0000,0.0000,0.0000
21.271,0.0000,0.0000,0.0000
21.292,0.0000,0.0000,0.0000
21.311,0.0000,0.0000,0.0000
21.331,0.0000,0.0000,0.0000
21.351,0.0000,0.0000,0.0000
21.371,0.0000,0.0000,0.0000
21.391,0.0000,0.0000,0.0000
21.411,0.0000,0.0000,0.0000
21.431,0.0000,0.0000,0.0000
21.451,0.0000,0.0000,0.0000
21.471,0.0000,0.0000,0.0000
21.491,0.0000,0.0000,0.0000
21.511,0.0000,0.0000,0.0000
21.532,0.0000,0.0000,0.0000
21.551,0.0000,0.0000,0.0000
21.571,0.0000,0.0000,0.0000
21.591,0.0000,0.0000,0.0000
21.611,0.0000,0.0000,0.0000
21.632,0.0000,0.0000,0.0000
21.652,0.0000,0.0000,0.0000
21.671,0.0000,0.0000,0.0000
21.691,0.0000,0.0000,0.0000
21.711,0.0000,0.0000,0.0000
21.731,0.0000,0.0000,0.0000
21.751,0.0000,0.0000,0.0000
21.771,0.0000,0.0000,0.0000
21.792,0.0000,0.0000,0.0000
21.811,0.0000,0.0000,0.0000
21.831,0.0000,0.0000,0.0000
21.852,0.0000,0.0000,0.0000
21.871,0.0000,0.0000,0.0000
21.891,0.0000,0.0000,0.0000
21.912,0.0000,0.0000,0.0000
21.931,0.0000,0.0000,0.0000
21.951,0.0000,0.0000,0.0000
21.972,0.0000,0.0000,0.0000
21.991,0.0000,0.0000,0.0000
22.012,0.0000,0.0000,0.0000
22.031,0.0000,0.0000,0.0000
22.051,0.0000,0.0000,0.0000
22.071,0.0000,0.0000,0.0000
22.091,0.0000,0.0000,0.0000
22.111,0.0000,0.0000,0.0000
22.131,0.0000,0.0000,0.0000
22.151,0.0000,0.0000,0.0000
22.171,0.0000,0.0000,0.0000
22.191,0.0000,0.0000,0.0000
22.211,0.0000,0.0000,0.0000
22.231,0.0000,0.0000,0.0000
22.251,0.0000,0.0000,0.0000
22.271,0.0000,0.0000,0.0000
22.292,0.0000,0.0000,0.0000
22.311,0.0000,0.0000,0.0000
22.331,0.0000,0.0000,0.0000
22.351,0.0000,0.0000,0.0000
22.371,0.0000,0.0000,0.0000
22.391,0.0000,0.0000,0.0000
22.411,0.0000,0.0000,0.0000
22.431,0.0000,0.0000,0.0000
22.451,0.0000,0.0000,0.0000
22.471,0.0000,0.0000,0.0000
22.491,0.0000,0.0000,0.0000
22.511,0.0000,0.0000,0.0000
22.531,0.0000,0.0000,0.0000
22.552,0.0000,0.0000,0.0000
22.571,0.0000,0.0000,0.0000
22.591,0.0000,0.0000,0.0000
22.611,0.0000,0.0000,0.0000
22.631,0.0000,0.0000,0.0000
22.651,0.0000,0.0000,0.0000
22.671,0.0000,0.0000,0.0000
22.691,0.0000,0.0000,0.0000
22.711,0.0000,0.0000,0.0000
22.731,0.0000,0.0000,0.0000
22.751,0.0000,0.0000,0.0000
22.771,0.0000,0.0000,0.0000
22.792,0.0000,0.0000,0.0000
22.811,0.0000,0.0000,0.0000
22.831,0.0000,0.0000,0.0000
22.852,0.0000,0.0000,0.0000
22.871,0.0000,0.0000,0.0000
22.891,0.0000,0.0000,0.0000
22.911,0.0000,0.0000,0.0000
22.931,0.0000,0.0000,0.0000
22.951,0.0000,0.0000,0.0000
22.971,0.0000,0.0000,0.0000
22.991,0.0000,0.0000,0.0000
23.011,0.0000,0.0000,0.0000
23.031,0.0000,0.0000,0.0000
23.051,0.0000,0.0000,0.0000
23.073,0.0000,0.0000,0.0000
23.091,0.0000,0.0000,0.0000
23.111,0.0000,0.0000,0.0000
23.131,0.0000,0.0000,0.0000
23.151,0.0000,0.0000,0.0000
23.171,0.0000,0.0000,0.0000
23.191,0.0000,0.0000,0.0000
23.211,0.0000,0.0000,0.0000
23.231,0.0000,0.0000,0.0000
23.251,0.0000,0.0000,0.0000
23.271,0.0000,0.0000,0.0000
23.291,0.0000,0.0000,0.0000
23.311,0.0000,0.0000,0.0000
23.331,0.0000,0.0000,0.0000
23.352,0.0000,0.0000,0.0000
23.371,0.0000,0.0000,0.0000
23.391,0.0000,0.0000,0.0000
23.411,0.0000,0.0000,0.0000
23.431,0.0000,0.0000,0.0000
23.450,0.0000,0.0000,0.0000
23.471,0.0000,0.0000,0.0000
23.491,0.0000,0.0000,0.0000
23.511,0.0000,0.0000,0.0000
23.531,0.0000,0.0000,0.0000
23.551,0.0000,0.0000,0.0000
23.571,0.0000,0.0000,0.0000
23.591,0.0000,0.0000,0.0000
23.611,0.0000,0.0000,0.0000
23.631,0.0000,0.0000,0.0000
23.650,0.0000,0.0000,0.0000
23.671,0.0000,0.0000,0.0000
23.691,0.0000,0.0000,0.0000
23.710,0.0000,0.0000,0.0000
23.730,0.0000,0.0000,0.0000
23.751,0.0000,0.0000,0.0000
23.771,0.0000,0.0000,0.0000
23.790,0.0000,0.0000,0.0000
23.812,0.0000,0.0000,0.0000
23.831,0.0000,0.0000,0.0000
23.850,0.0000,0.0000,0.0000
23.871,0.0000,0.0000,0.0000
23.891,0.0000,0.0000,0.0000
23.910,0.0000,0.0000,0.0000
23.930,0.0000,0.0000,0.0000
23.951,0.0000,0.0000,0.0000
23.970,0.0000,0.0000,0.0000
23.990,0.0000,0.0000,0.0000
24.010,0.0000,0.0000,0.0000
24.031,0.0000,0.0000,0.0000
24.050,0.0000,0.0000,0.0000
24.070,0.0000,0.0000,0.0000
24.091,0.0000,0.0000,0.0000
24.111,0.0000,0.0000,0.0000
24.130,0.0000,0.0000,0.0000
24.151,0.0000,0.0000,0.0000
24.170,0.0000,0.0000,0.0000
24.190,0.0000,0.0000,0.0000
24.210,0.0000,0.0000,0.0000
24.230,0.0000,0.0000,0.0000
24.251,0.0000,0.0000,0.0000
24.270,0.0000,0.0000,0.0000
24.290,0.0000,0.0000,0.0000
24.310,0.0000,0.0000,0.0000
24.330,0.0000,0.0000,0.0000
24.351,0.0000,0.0000,0.0000
24.371,0.0000,0.0000,0.0000
24.390,0.0000,0.0000,0.0000
24.410,0.0000,0.0000,0.0000
24.430,0.0000,0.0000,0.0000
24.450,0.0000,0.0000,0.0000
24.471,0.0000,0.0000,0.0000
24.490,0.0000,0.0000,0.0000
24.510,0.0000,0.0000,0.0000
24.530,0.0000,0.0000,0.0000
24.550,0.0000,0.0000,0.0000
24.570,0.0000,0.0000,0.0000
24.590,0.0000,0.0000,0.0000
24.610,0.0000,0.0000,0.0000
24.630,0.0000,0.0000,0.0000
24.650,0.0000,0.0000,0.0000
24.670,0.0000,0.0000,0.0000
24.690,0.0000,0.0000,0.0000
24.711,0.0000,0.0000,0.0000
24.730,0.0000,0.0000,0.0000
24.750,0.0000,0.0000,0.0000
24.770,0.0000,0.0000,0.0000
24.790,0.0000,0.0000,0.0000
24.810,0.0000,0.0000,0.0000
24.831,0.0000,0.0000,0.0000
24.850,0.0000,0.0000,0.0000
24.870,0.0000,0.0000,0.0000
24.890,0.0000,0.0000,0.0000
24.910,0.0000,0.0000,0.0000
24.931,0.0000,0.0000,0.0000
24.950,0.0000,0.0000,0.0000
24.970,0.0000,0.0000,0.0000
24.990,0.0000,0.0000,0.0000
25.010,0.0000,0.0000,0.0000
25.030,0.0000,0.0000,0.0000
25.050,0.0000,0.0000,0.0000
25.070,0.0000,0.0000,0.0000
25.090,0.0000,0.0000,0.0000
25.110,0.0000,0.0000,0.0000
25.130,0.0000,0.0000,0.0000
25.150,0.0000,0.0000,0.0000
25.170,0.0000,0.0000,0.0000
25.190,0.0000,0.0000,0.0000
25.210,0.0000,0.0000,0.0000
25.230,0.0000,0.0000,0.0000
25.250,0.0000,0.0000,0.0000
25.270,0.0000,0.0000,0.0000
25.290,0.0000,0.0000,0.0000
25.310,0.0000,0.0000,0.0000
25.330,0.0000,0.0000,0.0000
25.350,0.0000,0.0000,0.0000
25.370,0.0000,0.0000,0.0000
25.390,0.0000,0.0000,0.0000
25.410,0.0000,0.0000,0.0000
25.430,0.0000,0.0000,0.0000
25.450,0.0000,0.0000,0.0000
25.471,0.0000,0.0000,0.0000
25.490,0.0000,0.0000,0.0000
25.510,0.0000,0.0000,0.0000
25.530,0.0000,0.0000,0.0000
25.550,0.0000,0.0000,0.0000
25.571,0.0000,0.0000,0.0000
25.590,0.0000,0.0000,0.0000
25.610,0.0000,0.0000,0.0000
25.630,0.0000,0.0000,0.0000
25.650,0.0000,0.0000,0.0000
25.670,0.0000,0.0000,0.0000
25.690,0.0000,0.0000,0.0000
25.710,0.0000,0.0000,0.0000
25.730,0.0000,0.0000,0.0000
25.750,0.0000,0.0000,0.0000
25.772,0.0000,0.0000,0.0000
25.790,0.0000,0.0000,0.0000
25.810,0.0000,0.0000,0.0000
25.830,0.0000,0.0000,0.0000
25.850,0.0000,0.0000,0.0000
25.870,0.0000,0.0000,0.0000
25.890,0.0000,0.0000,0.0000
25.910,0.0000,0.0000,0.0000
25.930,0.0000,0.0000,0.0000
25.950,0.0000,0.0000,0.0000
25.971,0.0000,0.0000,0.0000
25.990,0.0000,0.0000,0.0000
26.010,0.0000,0.0000,0.0000
26.030,0.0000,0.0000,0.0000
26.050,0.0000,0.0000,0.0000
26.070,0.0000,0.0000,0.0000
26.090,0.0000,0.0000,0.0000
26.110,0.0000,0.0000,0.0000
26.130,0.0000,0.0000,0.0000
26.150,0.0000,0.0000,0.0000
26.170,0.0000,0.0000,0.0000
26.190,0.0000,0.0000,0.0000
26.210,0.0000,0.0000,0.0000
26.230,0.0000,0.0000,0.0000
26.249,0.0000,0.0000,0.0000
26.270,0.0000,0.0000,0.0000
26.289,0.0000,0.0000,0.0000
26.309,0.0000,0.0000,0.0000
26.330,0.0000,0.0000,0.0000
26.350,0.0000,0.0000,0.0000
26.369,0.0000,0.0000,0.0000
26.390,0.0000,0.0000,0.0000
26.410,0.0000,0.0000,0.0000
26.429,0.0000,0.0000,0.0000
26.449,0.0000,0.0000,0.0000
26.470,0.0000,0.0000,0.0000
26.489,0.0000,0.0000,0.0000
26.510,0.0000,0.0000,0.0000
26.530,0.0000,0.0000,0.0000
26.550,0.0000,0.0000,0.0000
26.570,0.0000,0.0000,0.0000
26.590,0.0000,0.0000,0.0000
26.610,0.0000,0.0000,0.0000
26.629,0.0000,0.0000,0.0000
26.649,0.0000,0.0000,0.0000
26.671,0.0000,0.0000,0.0000
26.689,0.0000,0.0000,0.0000
26.709,0.0000,0.0000,0.0000
26.730,0.0000,0.0000,0.0000
26.749,0.0000,0.0000,0.0000
26.769,0.0000,0.0000,0.0000
26.790,0.0000,0.0000,0.0000
26.810,0.0000,0.0000,0.0000
26.829,0.0000,0.0000,0.0000
26.849,0.0000,0.0000,0.0000
26.870,0.0000,0.0000,0.0000
26.889,0.0000,0.0000,0.0000
26.909,0.0000,0.0000,0.0000
26.930,0.0000,0.0000,0.0000
26.950,0.0000,0.0000,0.0000
26.969,0.0000,0.0000,0.0000
26.989,0.0000,0.0000,0.0000
27.009,0.0000,0.0000,0.0000
27.030,0.0000,0.0000,0.0000
27.049,0.0000,0.0000,0.0000
27.069,0.0000,0.0000,0.0000
27.089,0.0000,0.0000,0.0000
27.109,0.0000,0.0000,0.0000
27.130,0.0000,0.0000,0.0000
27.149,0.0000,0.0000,0.0000
27.169,0.0000,0.0000,0.0000
27.189,0.0000,0.0000,0.0000
27.209,0.0000,0.0000,0.0000
27.229,0.0000,0.0000,0.0000
27.249,0.0000,0.0000,0.0000
27.270,0.0000,0.0000,0.0000
27.289,0.0000,0.0000,0.0000
27.309,0.0000,0.0000,0.0000
27.329,0.0000,0.0000,0.0000
27.349,0.0000,0.0000,0.0000
27.369,0.0000,0.0000,0.0000
27.390,0.0000,0.0000,0.0000
27.410,0.0000,0.0000,0.0000
27.429,0.0000,0.0000,0.0000
27.449,0.0000,0.0000,0.0000
27.470,0.0000,0.0000,0.0000
27.489,0.0000,0.0000,0.0000
27.509,0.0000,0.0000,0.0000
27.530,0.0000,0.0000,0.0000
27.549,0.0000,0.0000,0.0000
27.569,0.0000,0.0000,0.0000
27.589,0.0000,0.0000,0.0000
27.611,0.0000,0.0000,0.0000
27.629,0.0000,0.0000,0.0000
27.649,0.0000,0.0000,0.0000
27.669,0.0000,0.0000,0.0000
27.689,0.0000,0.0000,0.0000
27.709,0.0000,0.0000,0.0000
27.729,0.0000,0.0000,0.0000
27.749,0.0000,0.0000,0.0000
27.769,0.0000,0.0000,0.0000
27.790,0.0000,0.0000,0.0000
27.809,0.0000,0.0000,0.0000
27.829,0.0000,0.0000,0.0000
27.849,0.0000,0.0000,0.0000
27.870,0.0000,0.0000,0.0000
27.889,0.0000,0.0000,0.0000
27.909,0.0000,0.0000,0.0000
27.929,0.0000,0.0000,0.0000
27.949,0.0000,0.0000,0.0000
27.969,0.0000,0.0000,0.0000
27.989,0.0000,0.0000,0.0000
28.009,0.0000,0.0000,0.0000
28.029,0.0000,0.0000,0.0000
28.049,0.0000,0.0000,0.0000
28.069,0.0000,0.0000,0.0000
28.089,0.0000,0.0000,0.0000
28.109,0.0000,0.0000,0.0000
28.129,0.0000,0.0000,0.0000
28.149,0.0000,0.0000,0.0000
28.169,0.0000,0.0000,0.0000
28.189,0.0000,0.0000,0.0000
28.209,0.0000,0.0000,0.0000
28.229,0.0000,0.0000,0.0000
28.249,0.0000,0.0000,0.0000
28.269,0.0000,0.0000,0.0000
28.289,0.0000,0.0000,0.0000
28.309,0.0000,0.0000,0.0000
28.329,0.0000,0.0000,0.0000
28.349,0.0000,0.0000,0.0000
28.369,0.0000,0.0000,0.0000
28.389,0.0000,0.0000,0.0000
28.409,0.0000,0.0000,0.0000
28.429,0.0000,0.0000,0.0000
28.449,0.0000,0.0000,0.0000
28.469,0.0000,0.0000,0.0000
28.489,0.0000,0.0000,0.0000
28.509,0.0000,0.0000,0.0000
28.529,0.0000,0.0000,0.0000
28.549,0.0000,0.0000,0.0000
28.569,0.0000,0.0000,0.0000
28.589,0.0000,0.0000,0.0000
28.609,0.0000,0.0000,0.0000
28.629,0.0000,0.0000,0.0000
28.649,0.0000,0.0000,0.0000
28.669,0.0000,0.0000,0.0000
28.689,0.0000,0.0000,0.0000
28.709,0.0000,0.0000,0.0000
28.729,0.0000,0.0000,0.0000
28.749,0.0000,0.0000,0.0000
28.770,0.0000,0.0000,0.0000
28.789,0.0000,0.0000,0.0000
28.809,0.0000,0.0000,0.0000
28.829,0.0000,0.0000,0.0000
28.849,0.0000,0.0000,0.0000
28.869,0.0000,0.0000,0.0000
28.889,0.0000,0.0000,0.0000
28.909,0.0000,0.0000,0.0000
28.929,0.0000,0.0000,0.0000
28.949,0.0000,0.0000,0.0000
28.969,0.0000,0.0000,0.0000
28.989,0.0000,0.0000,0.0000
29.009,0.0000,0.0000,0.0000
29.029,0.0000,0.0000,0.0000
29.049,0.0000,0.0000,0.0000
29.069,0.0000,0.0000,0.0000
29.089,0.0000,0.0000,0.0000
29.109,0.0000,0.0000,0.0000
29.129,0.0000,0.0000,0.0000
29.149,0.0000,0.0000,0.0000
29.169,0.0000,0.0000,0.0000
29.189,0.0000,0.0000,0.0000
29.209,0.0000,0.0000,0.0000
29.229,0.0000,0.0000,0.0000
29.249,0.0000,0.0000,0.0000
29.269,0.0000,0.0000,0.0000
29.288,0.0000,0.0000,0.0000
29.309,0.0000,0.0000,0.0000
29.329,0.0000,0.0000,0.0000
29.349,0.0000,0.0000,0.0000
29.369,0.0000,0.0000,0.0000
29.389,0.0000,0.0000,0.0000
29.408,0.0000,0.0000,0.0000
29.428,0.0000,0.0000,0.0000
